cell_id,Lat,Lon,Elevation
292415,44.71875,-119.09375,1121.81006
292416,44.71875,-119.03125,1250.5
292417,44.71875,-118.96875,1353.81006
292418,44.71875,-118.90625,1584.25
292419,44.71875,-118.84375,1270.81006
292420,44.71875,-118.78125,1299.62
292421,44.71875,-118.71875,1552.56995
292422,44.71875,-118.65625,1857.75
292423,44.71875,-118.59375,2058.57007
292424,44.71875,-118.53125,2124.67993
292425,44.71875,-118.46875,1781.81006
292426,44.71875,-118.40625,1740
292427,44.71875,-118.34375,1455.43994
292428,44.71875,-118.28125,1548.75
292429,44.71875,-118.21875,1645.62
292430,44.71875,-118.15625,1326.62
292431,44.71875,-118.09375,1320.12
292432,44.71875,-118.03125,1441.43994
292433,44.71875,-117.96875,1640.68994
292434,44.71875,-117.90625,1376.93994
292435,44.71875,-117.84375,1097
292436,44.71875,-117.78125,1118.06006
292437,44.71875,-117.71875,1250.5
292438,44.71875,-117.65625,1326.18994
292439,44.71875,-117.59375,1322.87
292440,44.71875,-117.53125,1219.88
292441,44.71875,-117.46875,1213.63
292442,44.71875,-117.40625,1366.56006
292443,44.71875,-117.34375,1688.37
292444,44.71875,-117.28125,1380.31006
292445,44.71875,-117.21875,995.185974
292446,44.71875,-117.15625,886.562012
292447,44.71875,-117.09375,1026
292448,44.71875,-117.03125,1024.26001
292449,44.71875,-116.96875,1427.68994
292450,44.71875,-116.90625,1302.43994
292451,44.71875,-116.84375,1268.68994
292452,44.71875,-116.78125,1736.75
292453,44.71875,-116.71875,2210.75
292454,44.71875,-116.65625,1995.13
292455,44.71875,-116.59375,1632.37
292456,44.71875,-116.53125,1186.56006
292457,44.71875,-116.46875,966.559998
292458,44.71875,-116.40625,1138.25
292459,44.71875,-116.34375,1543.18994
292460,44.71875,-116.28125,2317.51001
292461,44.71875,-116.21875,1671.38
292462,44.71875,-116.15625,1843.62
292463,44.71875,-116.09375,1478.31006
292464,44.71875,-116.03125,1488.25
292465,44.71875,-115.96875,1583.81006
292466,44.71875,-115.90625,1906.75
292467,44.71875,-115.84375,2021.68994
292468,44.71875,-115.78125,2082.87012
292469,44.71875,-115.71875,1623.25
292470,44.71875,-115.65625,2253.31006
292471,44.71875,-115.59375,2268.18994
292472,44.71875,-115.53125,2149
292473,44.71875,-115.46875,2214.56006
292474,44.71875,-115.40625,2435.42993
292475,44.71875,-115.34375,2239.31006
292476,44.71875,-115.28125,2230.94995
292477,44.71875,-115.21875,1714.81006
292478,44.71875,-115.15625,1543.30005
292479,44.71875,-115.09375,2532.42993
292480,44.71875,-115.03125,1707.68005
292481,44.71875,-114.96875,1611.05005
292482,44.71875,-114.90625,2083.75
292483,44.71875,-114.84375,2089.56006
292484,44.71875,-114.78125,1643.06995
292485,44.71875,-114.71875,1784.38
292486,44.71875,-114.65625,2456.88989
292487,44.71875,-114.59375,2454
292488,44.71875,-114.53125,2028.23999
292489,44.71875,-114.46875,2436.32007
292490,44.71875,-114.40625,2749.93994
292491,44.71875,-114.34375,2255
292492,44.71875,-114.28125,1974.68994
292493,44.71875,-114.21875,2219.75
292494,44.71875,-114.15625,1846.18005
292495,44.71875,-114.09375,1681
292496,44.71875,-114.03125,1484.68994
292497,44.71875,-113.96875,2270.23999
292498,44.71875,-113.90625,2348.82007
292499,44.71875,-113.84375,2702.87988
292500,44.71875,-113.78125,2566.37012
292501,44.71875,-113.71875,2195.37988
292502,44.71875,-113.65625,2511.58008
292503,44.71875,-113.59375,2055.18994
292504,44.71875,-113.53125,1877.56006
292505,44.71875,-113.46875,1808.56006
292506,44.71875,-113.40625,1801
292507,44.71875,-113.34375,2143.62012
292508,44.71875,-113.28125,2043.68005
292509,44.71875,-113.21875,2707.23999
292510,44.71875,-113.15625,2471.42993
292511,44.71875,-113.09375,2631.30005
292539,44.71875,-111.34375,2809.31006
293265,44.78125,-123.96875,77.6869965
293266,44.78125,-123.90625,61
293267,44.78125,-123.84375,139.438004
293268,44.78125,-123.78125,237.561996
293269,44.78125,-123.71875,354.315002
293270,44.78125,-123.65625,476.622986
293271,44.78125,-123.59375,253.75
293272,44.78125,-123.53125,665.627991
293273,44.78125,-123.46875,222.313995
293274,44.78125,-123.40625,145.125
293275,44.78125,-123.34375,93.1875
293276,44.78125,-123.28125,95.4368973
293277,44.78125,-123.21875,63.4376984
293278,44.78125,-123.15625,75.6872025
293279,44.78125,-123.09375,60
293280,44.78125,-123.03125,109.5
293281,44.78125,-122.96875,204.248993
293282,44.78125,-122.90625,99.75
293283,44.78125,-122.84375,121.25
293284,44.78125,-122.78125,150.561996
293285,44.78125,-122.71875,230.248001
293286,44.78125,-122.65625,183.811996
293287,44.78125,-122.59375,248.5
293288,44.78125,-122.53125,484.187012
293289,44.78125,-122.46875,531.935974
293290,44.78125,-122.40625,643.875
293291,44.78125,-122.34375,922.632019
293292,44.78125,-122.28125,1213.06995
293293,44.78125,-122.21875,1063.06995
293294,44.78125,-122.15625,1215.06995
293295,44.78125,-122.09375,990.497009
293296,44.78125,-122.03125,737.062988
293297,44.78125,-121.96875,692.439026
293298,44.78125,-121.90625,1284.12
293299,44.78125,-121.84375,1111.5
293300,44.78125,-121.78125,1646.5
293301,44.78125,-121.71875,1549.12
293302,44.78125,-121.65625,1463.25
293303,44.78125,-121.59375,1164.06006
293304,44.78125,-121.53125,1015
293305,44.78125,-121.46875,862.374023
293306,44.78125,-121.40625,839.685974
293307,44.78125,-121.34375,655.184998
293308,44.78125,-121.28125,645.372986
293309,44.78125,-121.21875,578.747986
293310,44.78125,-121.15625,673.25
293311,44.78125,-121.09375,643.060974
293312,44.78125,-121.03125,613.814026
293313,44.78125,-120.96875,557.625
293314,44.78125,-120.90625,780.312012
293315,44.78125,-120.84375,908.250977
293316,44.78125,-120.78125,804.75
293317,44.78125,-120.71875,858.937988
293318,44.78125,-120.65625,1065.56006
293319,44.78125,-120.59375,942.562012
293320,44.78125,-120.53125,807.874023
293321,44.78125,-120.46875,743.375977
293322,44.78125,-120.40625,512.622986
293323,44.78125,-120.34375,882.127014
293324,44.78125,-120.28125,940.999023
293325,44.78125,-120.21875,622.25
293326,44.78125,-120.15625,1072.5
293327,44.78125,-120.09375,793.124023
293328,44.78125,-120.03125,697.060974
293329,44.78125,-119.96875,793.130005
293330,44.78125,-119.90625,804.309021
293331,44.78125,-119.84375,991.434021
293332,44.78125,-119.78125,967.124023
293333,44.78125,-119.71875,1033.37
293334,44.78125,-119.65625,792.249023
293335,44.78125,-119.59375,671.622009
293336,44.78125,-119.53125,849.562012
293337,44.78125,-119.46875,951.562988
293338,44.78125,-119.40625,712.932983
293339,44.78125,-119.34375,1218.88
293340,44.78125,-119.28125,1195.5
293341,44.78125,-119.21875,1166.25
293342,44.78125,-119.15625,1102.75
293343,44.78125,-119.09375,1126.56006
293344,44.78125,-119.03125,1296.93994
293345,44.78125,-118.96875,1190.62
293346,44.78125,-118.90625,1040.25
293347,44.78125,-118.84375,1124.63
293348,44.78125,-118.78125,1440.5
293349,44.78125,-118.71875,1826.43994
293350,44.78125,-118.65625,1950.93994
293351,44.78125,-118.59375,1872.5
293352,44.78125,-118.53125,1715.87
293353,44.78125,-118.46875,1571.87
293354,44.78125,-118.40625,1635.62
293355,44.78125,-118.34375,1566.18994
293356,44.78125,-118.28125,1871.73999
293357,44.78125,-118.21875,1524.88
293358,44.78125,-118.15625,1704.38
293359,44.78125,-118.09375,1710.38
293360,44.78125,-118.03125,2068.17993
293361,44.78125,-117.96875,1537.18005
293362,44.78125,-117.90625,1215.56006
293363,44.78125,-117.84375,1060.06006
293364,44.78125,-117.78125,1078.81006
293365,44.78125,-117.71875,1221.62
293366,44.78125,-117.65625,1036
293367,44.78125,-117.59375,1005.44
293368,44.78125,-117.53125,979.375
293369,44.78125,-117.46875,973.5
293370,44.78125,-117.40625,1094.93994
293371,44.78125,-117.34375,1102.31006
293372,44.78125,-117.28125,753.877014
293373,44.78125,-117.21875,810.064026
293374,44.78125,-117.15625,735.375977
293375,44.78125,-117.09375,858.437988
293376,44.78125,-117.03125,1048.81006
293377,44.78125,-116.96875,768.939026
293378,44.78125,-116.90625,771.619995
293379,44.78125,-116.84375,1671.39001
293380,44.78125,-116.78125,2241.87012
293381,44.78125,-116.71875,2197.12012
293382,44.78125,-116.65625,1969.18994
293383,44.78125,-116.59375,1679.18005
293384,44.78125,-116.53125,1058.93994
293385,44.78125,-116.46875,966.874023
293386,44.78125,-116.40625,1002.69
293387,44.78125,-116.34375,1538.43994
293388,44.78125,-116.28125,1843.75
293389,44.78125,-116.21875,1963.88
293390,44.78125,-116.15625,1493.18994
293391,44.78125,-116.09375,1486.75
293392,44.78125,-116.03125,1503.31006
293393,44.78125,-115.96875,1646
293394,44.78125,-115.90625,1709.25
293395,44.78125,-115.84375,2101.75
293396,44.78125,-115.78125,1995.43994
293397,44.78125,-115.71875,1903.10999
293398,44.78125,-115.65625,2135.57007
293399,44.78125,-115.59375,2338.75
293400,44.78125,-115.53125,1827
293401,44.78125,-115.46875,2258.43994
293402,44.78125,-115.40625,2388.62012
293403,44.78125,-115.34375,2276.37012
293404,44.78125,-115.28125,2510.13989
293405,44.78125,-115.21875,2838.17993
293406,44.78125,-115.15625,2072.30005
293407,44.78125,-115.09375,1625.06995
293408,44.78125,-115.03125,2367.23999
293409,44.78125,-114.96875,1621.64001
293410,44.78125,-114.90625,1782.76001
293411,44.78125,-114.84375,1525.43994
293412,44.78125,-114.78125,1885.89001
293413,44.78125,-114.71875,2299.57007
293414,44.78125,-114.65625,2415.80005
293415,44.78125,-114.59375,2098.48999
293416,44.78125,-114.53125,2343.5
293417,44.78125,-114.46875,1826.06995
293418,44.78125,-114.40625,2553.69995
293419,44.78125,-114.34375,2755.37012
293420,44.78125,-114.28125,2155.62988
293421,44.78125,-114.21875,2170.51001
293422,44.78125,-114.15625,2006.62
293423,44.78125,-114.09375,1793.38
293424,44.78125,-114.03125,1650.12
293425,44.78125,-113.96875,1918.68005
293426,44.78125,-113.90625,2614.38989
293427,44.78125,-113.84375,2783.80005
293428,44.78125,-113.78125,2306.98999
293429,44.78125,-113.71875,2070.42993
293430,44.78125,-113.65625,2087.81006
293431,44.78125,-113.59375,1757.5
293432,44.78125,-113.53125,1709.06006
293433,44.78125,-113.46875,1956.31995
293434,44.78125,-113.40625,2630.51001
293435,44.78125,-113.34375,2649.62988
293436,44.78125,-113.28125,2255.75
293437,44.78125,-113.21875,2275.57007
293438,44.78125,-113.15625,2799.25
294193,44.84375,-123.96875,141.063995
294194,44.84375,-123.90625,199.813995
294195,44.84375,-123.84375,352.002014
294196,44.84375,-123.78125,337.436005
294197,44.84375,-123.71875,613.627991
294198,44.84375,-123.65625,361.687988
294199,44.84375,-123.59375,557.065979
294200,44.84375,-123.53125,515.934021
294201,44.84375,-123.46875,423.690002
294202,44.84375,-123.40625,122
294203,44.84375,-123.34375,126.375
294204,44.84375,-123.28125,114.936996
294205,44.84375,-123.21875,61
294206,44.84375,-123.15625,60
294207,44.84375,-123.09375,244
294208,44.84375,-123.03125,186.936996
294209,44.84375,-122.96875,109.563004
294210,44.84375,-122.90625,118.438004
294211,44.84375,-122.84375,121.811996
294212,44.84375,-122.78125,167.938004
294213,44.84375,-122.71875,296.5
294214,44.84375,-122.65625,501.687012
294215,44.84375,-122.59375,591.934998
294216,44.84375,-122.53125,868.060974
294217,44.84375,-122.46875,1025.81006
294218,44.84375,-122.40625,778.877014
294219,44.84375,-122.34375,579.002991
294220,44.84375,-122.28125,679.179016
294221,44.84375,-122.21875,692.934021
294222,44.84375,-122.15625,982.562012
294223,44.84375,-122.09375,1044.81006
294224,44.84375,-122.03125,1032.68994
294225,44.84375,-121.96875,1200.93994
294226,44.84375,-121.90625,1044.25
294227,44.84375,-121.84375,1364.37
294228,44.84375,-121.78125,1414
294229,44.84375,-121.71875,1529.25
294230,44.84375,-121.65625,1139.56006
294231,44.84375,-121.59375,1144.06006
294232,44.84375,-121.53125,917.25
294233,44.84375,-121.46875,823.937012
294234,44.84375,-121.40625,806.125
294235,44.84375,-121.34375,775.312012
294236,44.84375,-121.28125,559.937988
294237,44.84375,-121.21875,745.747986
294238,44.84375,-121.15625,485.875
294239,44.84375,-121.09375,539.934998
294240,44.84375,-121.03125,695.627014
294241,44.84375,-120.96875,853
294242,44.84375,-120.90625,660.684998
294243,44.84375,-120.84375,742.685974
294244,44.84375,-120.78125,837.25
294245,44.84375,-120.71875,892.437012
294246,44.84375,-120.65625,1083.56006
294247,44.84375,-120.59375,909.497986
294248,44.84375,-120.53125,807.874023
294249,44.84375,-120.46875,529
294250,44.84375,-120.40625,471.063995
294251,44.84375,-120.34375,632.249023
294252,44.84375,-120.28125,962.500977
294253,44.84375,-120.21875,979.315002
294254,44.84375,-120.15625,944.749023
294255,44.84375,-120.09375,1186.81995
294256,44.84375,-120.03125,981.692017
294257,44.84375,-119.96875,713.690979
294258,44.84375,-119.90625,830.187988
294259,44.84375,-119.84375,686.002014
294260,44.84375,-119.78125,723.315979
294261,44.84375,-119.71875,740.565979
294262,44.84375,-119.65625,1124.63
294263,44.84375,-119.59375,1050.93994
294264,44.84375,-119.53125,1003.44
294265,44.84375,-119.46875,1078.88
294266,44.84375,-119.40625,722.005005
294267,44.84375,-119.34375,1033.63
294268,44.84375,-119.28125,1093.06006
294269,44.84375,-119.21875,1009.56
294270,44.84375,-119.15625,1022.63
294271,44.84375,-119.09375,1166.31006
294272,44.84375,-119.03125,936.627991
294273,44.84375,-118.96875,1253.5
294274,44.84375,-118.90625,1199.43994
294275,44.84375,-118.84375,1505.88
294276,44.84375,-118.78125,1809.06006
294277,44.84375,-118.71875,1608.06006
294278,44.84375,-118.65625,1996.93994
294279,44.84375,-118.59375,1559.18994
294280,44.84375,-118.53125,1382.62
294281,44.84375,-118.46875,1475.56995
294282,44.84375,-118.40625,1552.25
294283,44.84375,-118.34375,2128.43994
294284,44.84375,-118.28125,2145.62012
294285,44.84375,-118.21875,2146.62988
294286,44.84375,-118.15625,2257.37012
294287,44.84375,-118.09375,2436.57007
294288,44.84375,-118.03125,1442.87
294289,44.84375,-117.96875,1099
294290,44.84375,-117.90625,1027.75
294291,44.84375,-117.84375,1035.25
294292,44.84375,-117.78125,1035
294293,44.84375,-117.71875,1218.88
294294,44.84375,-117.65625,966.872986
294295,44.84375,-117.59375,854.125
294296,44.84375,-117.53125,835.25
294297,44.84375,-117.46875,864.627014
294298,44.84375,-117.40625,964.375977
294299,44.84375,-117.34375,1232.06006
294300,44.84375,-117.28125,1094.81006
294301,44.84375,-117.21875,984.567993
294302,44.84375,-117.15625,1246.31006
294303,44.84375,-117.09375,857.312988
294304,44.84375,-117.03125,810.562012
294305,44.84375,-116.96875,899.312988
294306,44.84375,-116.90625,829.80603
294307,44.84375,-116.84375,796.119995
294308,44.84375,-116.78125,1541.43994
294309,44.84375,-116.71875,1946.5
294310,44.84375,-116.65625,1478.25
294311,44.84375,-116.59375,1200.38
294312,44.84375,-116.53125,1150.31006
294313,44.84375,-116.46875,1062
294314,44.84375,-116.40625,1139.5
294315,44.84375,-116.34375,1552.76001
294316,44.84375,-116.28125,1834.62
294317,44.84375,-116.21875,1468.38
294318,44.84375,-116.15625,1493.18994
294319,44.84375,-116.09375,1518.18994
294320,44.84375,-116.03125,1521.68994
294321,44.84375,-115.96875,2245.94995
294322,44.84375,-115.90625,2361.07007
294323,44.84375,-115.84375,2045.26001
294324,44.84375,-115.78125,2138.48999
294325,44.84375,-115.71875,1523.25
294326,44.84375,-115.65625,1922.12
294327,44.84375,-115.59375,2357.31006
294328,44.84375,-115.53125,1993.93005
294329,44.84375,-115.46875,2306.25
294330,44.84375,-115.40625,2101.93994
294331,44.84375,-115.34375,2116.5
294332,44.84375,-115.28125,1930.62
294333,44.84375,-115.21875,2025.5
294334,44.84375,-115.15625,2643.83008
294335,44.84375,-115.09375,2044.14001
294336,44.84375,-115.03125,1703.68005
294337,44.84375,-114.96875,1965.76001
294338,44.84375,-114.90625,2116.81006
294339,44.84375,-114.84375,1639.37
294340,44.84375,-114.78125,1417.37
294341,44.84375,-114.71875,2181.94995
294342,44.84375,-114.65625,2324.11011
294343,44.84375,-114.59375,2739.25
294344,44.84375,-114.53125,1914.35999
294345,44.84375,-114.46875,1752.31006
294346,44.84375,-114.40625,2238.01001
294347,44.84375,-114.34375,2713.25
294348,44.84375,-114.28125,2314.92993
294349,44.84375,-114.21875,2509.93994
294350,44.84375,-114.15625,2349
294351,44.84375,-114.09375,1906.88
294352,44.84375,-114.03125,2059.55005
294353,44.84375,-113.96875,1685.89001
294354,44.84375,-113.90625,2497.5
294355,44.84375,-113.84375,2663.31006
294356,44.84375,-113.78125,2073
294357,44.84375,-113.71875,1814.88
294358,44.84375,-113.65625,1682.06006
294359,44.84375,-113.59375,1684.43994
294360,44.84375,-113.53125,2154.5
294361,44.84375,-113.46875,2459.06006
295121,44.90625,-123.96875,100.375
295122,44.90625,-123.90625,213.313004
295123,44.90625,-123.84375,264.566986
295124,44.90625,-123.78125,390.502014
295125,44.90625,-123.71875,455.062012
295126,44.90625,-123.65625,759.997009
295127,44.90625,-123.59375,892.500977
295128,44.90625,-123.53125,409.940002
295129,44.90625,-123.46875,308.19101
295130,44.90625,-123.40625,301.247986
295131,44.90625,-123.34375,155.375
295132,44.90625,-123.28125,94.1873016
295133,44.90625,-123.21875,61.5625
295134,44.90625,-123.15625,61
295135,44.90625,-123.09375,66.4375992
295136,44.90625,-123.03125,81.7494965
295137,44.90625,-122.96875,76.9374008
295138,44.90625,-122.90625,143.938004
295139,44.90625,-122.84375,176.811996
295140,44.90625,-122.78125,200.875
295141,44.90625,-122.71875,315.75
295142,44.90625,-122.65625,459.376007
295143,44.90625,-122.59375,580.377014
295144,44.90625,-122.53125,607.812988
295145,44.90625,-122.46875,945.372986
295146,44.90625,-122.40625,1005.82001
295147,44.90625,-122.34375,666.687988
295148,44.90625,-122.28125,1036.5
295149,44.90625,-122.21875,1070.31006
295150,44.90625,-122.15625,989.002991
295151,44.90625,-122.09375,1257.5
295152,44.90625,-122.03125,1269.81006
295153,44.90625,-121.96875,1331.38
295154,44.90625,-121.90625,1011.37
295155,44.90625,-121.84375,1568.31006
295156,44.90625,-121.78125,1332.18994
295157,44.90625,-121.71875,1480.12
295158,44.90625,-121.65625,1188.12
295159,44.90625,-121.59375,955.312012
295160,44.90625,-121.53125,949.687988
295161,44.90625,-121.46875,795.375
295162,44.90625,-121.40625,752.5
295163,44.90625,-121.34375,675.315002
295164,44.90625,-121.28125,857.437988
295165,44.90625,-121.21875,907.942017
295166,44.90625,-121.15625,623.375
295167,44.90625,-121.09375,453.247986
295168,44.90625,-121.03125,540.000977
295169,44.90625,-120.96875,925.5
295170,44.90625,-120.90625,837.500977
295171,44.90625,-120.84375,943.125977
295172,44.90625,-120.78125,886.5
295173,44.90625,-120.71875,850
295174,44.90625,-120.65625,942.312988
295175,44.90625,-120.59375,1117.93994
295176,44.90625,-120.53125,728.935974
295177,44.90625,-120.46875,461.312012
295178,44.90625,-120.40625,535.562012
295179,44.90625,-120.34375,668.942017
295180,44.90625,-120.28125,803.252014
295181,44.90625,-120.21875,989.627991
295182,44.90625,-120.15625,1322.12
295183,44.90625,-120.09375,1214.25
295184,44.90625,-120.03125,1160.56006
295185,44.90625,-119.96875,1058.68994
295186,44.90625,-119.90625,948
295187,44.90625,-119.84375,922.812988
295188,44.90625,-119.78125,956.815979
295189,44.90625,-119.71875,891.877014
295190,44.90625,-119.65625,1277.18994
295191,44.90625,-119.59375,1103
295192,44.90625,-119.53125,1162.12
295193,44.90625,-119.46875,996.747986
295194,44.90625,-119.40625,852.817017
295195,44.90625,-119.34375,914.812012
295196,44.90625,-119.28125,770.124023
295197,44.90625,-119.21875,917.374023
295198,44.90625,-119.15625,930.252014
295199,44.90625,-119.09375,1076.68994
295200,44.90625,-119.03125,1346.38
295201,44.90625,-118.96875,1334.68994
295202,44.90625,-118.90625,1392.25
295203,44.90625,-118.84375,1332.56006
295204,44.90625,-118.78125,1467.13
295205,44.90625,-118.71875,1712.93994
295206,44.90625,-118.65625,1511.18994
295207,44.90625,-118.59375,1530.25
295208,44.90625,-118.53125,1777.38
295209,44.90625,-118.46875,1545.38
295210,44.90625,-118.40625,1690.68005
295211,44.90625,-118.34375,1821.5
295212,44.90625,-118.28125,2026.31006
295213,44.90625,-118.21875,2164.06006
295214,44.90625,-118.15625,1979.93994
295215,44.90625,-118.09375,1561.62
295216,44.90625,-118.03125,1121.18994
295217,44.90625,-117.96875,1029.18994
295218,44.90625,-117.90625,1042.56006
295219,44.90625,-117.84375,1036
295220,44.90625,-117.78125,1119.75
295221,44.90625,-117.71875,1030.75
295222,44.90625,-117.65625,853
295223,44.90625,-117.59375,916.312988
295224,44.90625,-117.53125,985.500977
295225,44.90625,-117.46875,1122.75
295226,44.90625,-117.40625,1222.25
295227,44.90625,-117.34375,1318.68994
295228,44.90625,-117.28125,1153.81006
295229,44.90625,-117.21875,1392.56006
295230,44.90625,-117.15625,920.125
295231,44.90625,-117.09375,842.75
295232,44.90625,-117.03125,854.189026
295233,44.90625,-116.96875,849.5
295234,44.90625,-116.90625,1223
295235,44.90625,-116.84375,590.565979
295236,44.90625,-116.78125,1387.43005
295237,44.90625,-116.71875,1431.63
295238,44.90625,-116.65625,1475.5
295239,44.90625,-116.59375,1411.12
295240,44.90625,-116.53125,1444.13
295241,44.90625,-116.46875,1242.01001
295242,44.90625,-116.40625,1454.88
295243,44.90625,-116.34375,1595.13
295244,44.90625,-116.28125,1306.81006
295245,44.90625,-116.21875,1389.51001
295246,44.90625,-116.15625,1590.5
295247,44.90625,-116.09375,1526.75
295248,44.90625,-116.03125,1577.06006
295249,44.90625,-115.96875,2067.37012
295250,44.90625,-115.90625,2160.57007
295251,44.90625,-115.84375,2086.37012
295252,44.90625,-115.78125,1471.38
295253,44.90625,-115.71875,1187.01001
295254,44.90625,-115.65625,1931.25
295255,44.90625,-115.59375,1954.05005
295256,44.90625,-115.53125,2414.25
295257,44.90625,-115.46875,1961.89001
295258,44.90625,-115.40625,2375
295259,44.90625,-115.34375,2248.62012
295260,44.90625,-115.28125,2482.25
295261,44.90625,-115.21875,2116.51001
295262,44.90625,-115.15625,2165.32007
295263,44.90625,-115.09375,2021.87
295264,44.90625,-115.03125,2005.76001
295265,44.90625,-114.96875,2158.30005
295266,44.90625,-114.90625,2478.68994
295267,44.90625,-114.84375,1989.31006
295268,44.90625,-114.78125,2177.55005
295269,44.90625,-114.71875,1374.77002
295270,44.90625,-114.65625,1965.31995
295271,44.90625,-114.59375,1890.26001
295272,44.90625,-114.53125,2358.82007
295273,44.90625,-114.46875,2298.48999
295274,44.90625,-114.40625,2017.5
295275,44.90625,-114.34375,2198.18994
295276,44.90625,-114.28125,2397.76001
295277,44.90625,-114.21875,2633.17993
295278,44.90625,-114.15625,2395.42993
295279,44.90625,-114.09375,2104.12012
295280,44.90625,-114.03125,1578.37
295281,44.90625,-113.96875,1342.56006
295282,44.90625,-113.90625,2227.93994
295283,44.90625,-113.84375,2316.68994
295284,44.90625,-113.78125,2404.98999
295285,44.90625,-113.71875,2045.12
295286,44.90625,-113.65625,1656.43994
295287,44.90625,-113.59375,2236.06006
295288,44.90625,-113.53125,2188.81006
295289,44.90625,-113.46875,2734
296049,44.96875,-123.96875,170.001007
296050,44.96875,-123.90625,238.063004
296051,44.96875,-123.84375,299.68399
296052,44.96875,-123.78125,714.060974
296053,44.96875,-123.71875,881.874023
296054,44.96875,-123.65625,801.689026
296055,44.96875,-123.59375,545.999023
296056,44.96875,-123.53125,382.43399
296057,44.96875,-123.46875,265.937988
296058,44.96875,-123.40625,316.497986
296059,44.96875,-123.34375,207.186005
296060,44.96875,-123.28125,79.75
296061,44.96875,-123.21875,61
296062,44.96875,-123.15625,139.876007
296063,44.96875,-123.09375,82.6240997
296064,44.96875,-123.03125,46.7499008
296065,44.96875,-122.96875,53.9374008
296066,44.96875,-122.90625,60.0625
296067,44.96875,-122.84375,61.1875
296068,44.96875,-122.78125,177.938004
296069,44.96875,-122.71875,328.437988
296070,44.96875,-122.65625,346.622009
296071,44.96875,-122.59375,533.814026
296072,44.96875,-122.53125,670.125
296073,44.96875,-122.46875,368
296074,44.96875,-122.40625,492.126007
296075,44.96875,-122.34375,963.367981
296076,44.96875,-122.28125,909.312988
296077,44.96875,-122.21875,1303.88
296078,44.96875,-122.15625,805.062988
296079,44.96875,-122.09375,716.747009
296080,44.96875,-122.03125,754.315002
296081,44.96875,-121.96875,1359.25
296082,44.96875,-121.90625,982.062012
296083,44.96875,-121.84375,927.25
296084,44.96875,-121.78125,1231.87
296085,44.96875,-121.71875,1265.37
296086,44.96875,-121.65625,1157.18994
296087,44.96875,-121.59375,855.812012
296088,44.96875,-121.53125,877.25
296089,44.96875,-121.46875,803.435974
296090,44.96875,-121.40625,757.437988
296091,44.96875,-121.34375,754.875977
296092,44.96875,-121.28125,911.564026
296093,44.96875,-121.21875,1105.06006
296094,44.96875,-121.15625,1102.75
296095,44.96875,-121.09375,436.561005
296096,44.96875,-121.03125,604.312988
296097,44.96875,-120.96875,947.249023
296098,44.96875,-120.90625,951.312988
296099,44.96875,-120.84375,1045.18994
296100,44.96875,-120.78125,1000.69
296101,44.96875,-120.71875,1028.68994
296102,44.96875,-120.65625,1064.37
296103,44.96875,-120.59375,1052.38
296104,44.96875,-120.53125,738.187012
296105,44.96875,-120.46875,567.877014
296106,44.96875,-120.40625,1146.38
296107,44.96875,-120.34375,1121.5
296108,44.96875,-120.28125,1188.06006
296109,44.96875,-120.21875,939.562988
296110,44.96875,-120.15625,1021.75
296111,44.96875,-120.09375,1216.25
296112,44.96875,-120.03125,1242.13
296113,44.96875,-119.96875,1382.62
296114,44.96875,-119.90625,1453.06006
296115,44.96875,-119.84375,1400.81006
296116,44.96875,-119.78125,1367.12
296117,44.96875,-119.71875,1386.18994
296118,44.96875,-119.65625,1273.62
296119,44.96875,-119.59375,1204.12
296120,44.96875,-119.53125,1125.5
296121,44.96875,-119.46875,1081.81006
296122,44.96875,-119.40625,1038.31006
296123,44.96875,-119.34375,966.690002
296124,44.96875,-119.28125,757.624023
296125,44.96875,-119.21875,1097.06006
296126,44.96875,-119.15625,1213.93994
296127,44.96875,-119.09375,1278.31995
296128,44.96875,-119.03125,1375.93994
296129,44.96875,-118.96875,1030.12
296130,44.96875,-118.90625,1153.62
296131,44.96875,-118.84375,1417.43994
296132,44.96875,-118.78125,1314.93005
296133,44.96875,-118.71875,1209.81006
296134,44.96875,-118.65625,1359.56006
296135,44.96875,-118.59375,1666.18994
296136,44.96875,-118.53125,1715.18005
296137,44.96875,-118.46875,1707
296138,44.96875,-118.40625,1890.68994
296139,44.96875,-118.34375,1936.31995
296140,44.96875,-118.28125,2126.43994
296141,44.96875,-118.21875,2196.56006
296142,44.96875,-118.15625,1871.62
296143,44.96875,-118.09375,1258.06006
296144,44.96875,-118.03125,1080.62
296145,44.96875,-117.96875,1040.18994
296146,44.96875,-117.90625,1016.81
296147,44.96875,-117.84375,1103.62
296148,44.96875,-117.78125,1142.5
296149,44.96875,-117.71875,1074.68994
296150,44.96875,-117.65625,975.062012
296151,44.96875,-117.59375,1236.06006
296152,44.96875,-117.53125,1502.56006
296153,44.96875,-117.46875,1456.81006
296154,44.96875,-117.40625,1444
296155,44.96875,-117.34375,1273.26001
296156,44.96875,-117.28125,1455.06006
296157,44.96875,-117.21875,1774.48999
296158,44.96875,-117.15625,1446.88
296159,44.96875,-117.09375,1141.93994
296160,44.96875,-117.03125,1195.56006
296161,44.96875,-116.96875,1134.93005
296162,44.96875,-116.90625,1348
296163,44.96875,-116.84375,570.687988
296164,44.96875,-116.78125,1278.06006
296165,44.96875,-116.71875,1175.01001
